timestamp,grid_activepower,wind_speed,Theoretical_Power_Curve,Wind Direction (°)
07 03 2018 07:50,3602.38,17.35,3600.00,216.89
07 03 2018 08:00,1799.51,18.01,3600.00,219.52
07 03 2018 08:10,2379.76,19.43,3600.00,219.83
07 03 2018 08:20,757.39,18.90,3600.00,221.48
07 03 2018 08:30,2340.98,19.13,3600.00,221.03
07 03 2018 08:40,3601.96,19.36,3600.00,220.23
07 03 2018 08:50,3601.87,19.79,3600.00,220.63
07 03 2018 09:00,3601.80,19.18,3600.00,222.58
07 03 2018 09:10,3601.35,19.94,3600.00,221.74
07 03 2018 09:20,3601.53,19.95,3600.00,219.53
07 03 2018 09:30,3601.44,20.12,3600.00,217.92
07 03 2018 09:40,3601.52,20.70,3600.00,218.29
07 03 2018 09:50,3602.00,21.04,3600.00,215.82
07 03 2018 10:00,3602.48,19.69,3600.00,213.40
07 03 2018 10:10,3602.24,19.53,3600.00,213.19
07 03 2018 10:20,3602.05,20.35,3600.00,211.36
07 03 2018 10:30,3602.68,19.38,3600.00,212.05
07 03 2018 10:40,3602.62,17.65,3600.00,213.50
07 03 2018 10:50,3602.46,17.92,3600.00,214.11
07 03 2018 11:00,3602.66,18.36,3600.00,216.32
07 03 2018 11:10,3603.10,19.36,3600.00,216.26
07 03 2018 11:20,3602.85,17.35,3600.00,216.35
07 03 2018 11:30,3602.97,17.42,3600.00,219.68
07 03 2018 11:40,3601.65,15.96,3600.00,218.79
07 03 2018 11:50,3597.73,14.69,3600.00,217.35
07 03 2018 12:00,3600.22,15.27,3600.00,217.05
07 03 2018 12:10,3602.81,16.04,3600.00,217.63
07 03 2018 12:20,3602.61,16.14,3600.00,216.08
07 03 2018 12:30,3597.43,14.96,3600.00,219.40
07 03 2018 12:40,3600.96,15.35,3600.00,220.63
07 03 2018 12:50,3602.40,14.88,3600.00,221.39
07 03 2018 13:00,3596.10,13.96,3600.00,219.60
07 03 2018 13:10,3588.29,13.63,3600.00,222.31
07 03 2018 13:20,3594.94,15.04,3600.00,223.52
07 03 2018 13:30,3537.54,14.48,3600.00,223.16
07 03 2018 13:40,3586.35,14.15,3600.00,223.51
07 03 2018 13:50,3581.93,14.00,3600.00,222.79
07 03 2018 14:00,3170.74,12.50,3578.84,222.93
07 03 2018 14:10,3343.35,12.27,3557.47,224.16
07 03 2018 14:20,3183.72,11.62,3451.05,222.97
07 03 2018 14:30,3315.21,12.01,3522.73,221.85
07 03 2018 14:40,3481.51,12.59,3585.45,219.07
07 03 2018 14:50,3510.28,13.07,3600.00,218.38
07 03 2018 15:00,3428.37,12.68,3590.36,222.17
07 03 2018 15:10,3128.88,11.84,3494.19,222.77
07 03 2018 15:20,3391.91,12.54,3582.28,222.77
07 03 2018 15:30,2575.87,10.00,2789.06,220.85
07 03 2018 15:40,2705.79,10.52,3074.81,222.75
07 03 2018 15:50,2237.38,9.54,2471.49,223.06
07 03 2018 16:00,1761.42,8.52,1839.00,220.60
07 03 2018 16:10,2586.66,10.50,3063.51,221.80
07 03 2018 16:20,2602.15,10.43,3031.54,219.59
07 03 2018 16:30,2935.97,10.97,3261.13,218.78
07 03 2018 16:40,3100.44,11.43,3403.24,218.88
07 03 2018 16:50,3344.99,12.44,3574.55,217.52
07 03 2018 17:00,3324.87,12.09,3534.75,222.47
07 03 2018 17:10,3124.51,11.71,3470.00,222.77
07 03 2018 17:20,2938.99,11.08,3299.79,223.82
07 03 2018 17:30,2618.90,10.50,3064.37,222.75
07 03 2018 17:40,2671.24,10.57,3098.26,224.24
07 03 2018 17:50,2359.56,9.87,2708.65,220.10
07 03 2018 18:00,2658.07,10.41,3023.99,222.70
07 03 2018 18:10,3263.34,11.88,3502.90,220.38
07 03 2018 18:20,3463.51,12.49,3578.27,224.69
07 03 2018 18:30,3147.54,11.41,3397.71,224.61
07 03 2018 18:40,3224.86,11.82,3491.16,226.10
07 03 2018 18:50,3473.34,12.32,3562.78,222.92
07 03 2018 19:00,3463.14,12.75,3593.10,227.98
07 03 2018 19:10,3209.67,11.58,3440.21,227.81
07 03 2018 19:20,3166.51,11.76,3479.70,228.19
07 03 2018 19:30,3539.72,12.94,3597.59,227.74
07 03 2018 19:40,3465.48,12.24,3554.32,226.72
07 03 2018 19:50,3108.59,10.93,3248.65,229.25
07 03 2018 20:00,3424.57,12.36,3567.13,224.50
07 03 2018 20:10,3565.52,13.55,3600.00,225.77
07 03 2018 20:20,3601.78,14.64,3600.00,223.41
07 03 2018 20:30,3602.86,15.74,3600.00,224.18
07 03 2018 20:40,3575.04,15.22,3600.00,224.80
07 03 2018 20:50,3545.97,15.42,3600.00,222.32
07 03 2018 21:00,3594.48,15.99,3600.00,223.94
07 03 2018 21:10,3587.00,16.39,3600.00,221.88
07 03 2018 21:20,3589.56,16.00,3600.00,224.37
07 03 2018 21:30,3599.93,16.33,3600.00,223.09
07 03 2018 21:40,3567.00,15.48,3600.00,222.42
07 03 2018 21:50,3587.69,15.99,3600.00,224.80
07 03 2018 22:00,3591.81,15.46,3600.00,222.48
07 03 2018 22:10,3587.36,15.24,3600.00,220.16
07 03 2018 22:20,3599.96,14.37,3600.00,221.80
07 03 2018 22:30,3602.37,14.22,3600.00,220.77
07 03 2018 22:40,3598.91,15.19,3600.00,222.97
07 03 2018 22:50,3601.65,15.36,3600.00,225.12
07 03 2018 23:00,3600.75,15.58,3600.00,224.41
07 03 2018 23:10,3602.52,15.56,3600.00,223.61
07 03 2018 23:20,3598.12,15.10,3600.00,222.17
07 03 2018 23:30,3596.03,14.09,3600.00,219.50
07 03 2018 23:40,3599.80,13.73,3600.00,218.88
07 03 2018 23:50,3560.72,13.29,3600.00,218.98
08 03 2018 00:00,3593.23,13.34,3600.00,220.32
08 03 2018 00:10,3573.24,13.06,3600.00,218.85
08 03 2018 00:20,3496.45,13.18,3600.00,217.39
08 03 2018 00:30,3458.06,12.65,3588.71,216.96
08 03 2018 00:40,3244.70,11.72,3471.54,216.54
08 03 2018 00:50,3323.28,11.98,3519.50,217.39
08 03 2018 01:00,3262.74,11.82,3492.01,216.62
08 03 2018 01:10,3402.04,12.08,3533.50,217.59
08 03 2018 01:20,3516.23,13.10,3600.00,218.74
08 03 2018 01:30,3439.84,12.68,3590.13,219.85
08 03 2018 01:40,3462.18,12.59,3585.00,217.98
08 03 2018 01:50,3350.43,12.35,3566.35,219.56
08 03 2018 02:00,3472.15,12.46,3575.69,220.70
08 03 2018 02:10,3330.89,12.13,3540.88,221.03
08 03 2018 02:20,3491.71,12.81,3595.14,222.85
08 03 2018 02:30,3524.66,12.70,3590.99,224.45
08 03 2018 02:40,3584.81,13.65,3600.00,222.98
08 03 2018 02:50,3556.93,13.09,3600.00,221.92
08 03 2018 03:00,3243.13,11.69,3466.28,216.87
08 03 2018 03:10,2980.52,11.31,3371.39,217.67
08 03 2018 03:20,3053.92,11.48,3416.82,219.38
08 03 2018 03:30,3187.47,11.48,3416.80,215.57
08 03 2018 03:40,3121.31,11.61,3447.91,218.71
08 03 2018 03:50,2951.63,11.39,3393.86,218.45
08 03 2018 04:00,2862.38,11.11,3309.83,218.17
08 03 2018 04:10,2777.48,10.97,3262.23,215.09
08 03 2018 04:20,3048.51,11.52,3426.67,216.52
08 03 2018 04:30,2937.09,11.19,3334.62,214.53
08 03 2018 04:40,2381.60,9.95,2763.56,211.70
08 03 2018 04:50,2422.54,9.93,2749.16,207.42
08 03 2018 05:00,2594.43,10.27,2946.34,207.69
08 03 2018 05:10,2601.84,10.48,3055.18,207.60
08 03 2018 05:20,2202.46,9.49,2461.27,205.34
08 03 2018 05:30,2071.33,9.36,2376.74,205.10
08 03 2018 05:40,1384.08,8.25,1675.65,200.35
08 03 2018 05:50,1757.20,8.32,1716.46,192.64
08 03 2018 06:00,1514.36,8.23,1664.93,200.31
08 03 2018 06:10,1325.30,7.81,1425.53,197.60
08 03 2018 06:20,1524.31,8.30,1706.52,197.79
08 03 2018 06:30,1659.45,8.19,1638.69,209.13
08 03 2018 06:40,1482.76,7.74,1386.88,214.36
08 03 2018 06:50,1662.26,8.19,1638.31,207.08
08 03 2018 07:00,2133.51,9.11,2213.03,234.25
08 03 2018 07:10,1753.46,8.35,1735.67,231.74
08 03 2018 07:20,1289.83,7.61,1314.85,242.73
08 03 2018 07:30,1805.97,8.61,1894.75,245.66
08 03 2018 07:40,1652.10,8.13,1602.85,226.66
08 03 2018 07:50,2475.16,9.93,2750.52,231.41
08 03 2018 08:00,3324.62,12.70,3591.19,231.99
08 03 2018 08:10,2831.14,10.72,3166.32,233.00
08 03 2018 08:20,2538.68,9.84,2687.46,242.15
08 03 2018 08:30,1812.97,8.38,1751.89,237.52
08 03 2018 08:40,2655.58,9.90,2727.36,227.61
08 03 2018 08:50,2531.98,9.89,2723.24,230.21
08 03 2018 09:00,3432.56,12.05,3529.79,225.67
08 03 2018 09:10,3291.80,11.79,3485.36,234.22
08 03 2018 09:20,3514.22,13.71,3600.00,231.44
08 03 2018 09:30,3471.29,12.18,3546.61,228.47
08 03 2018 09:40,3532.30,13.30,3600.00,222.71
08 03 2018 09:50,3581.86,14.67,3600.00,223.54
08 03 2018 10:00,3587.01,15.62,3600.00,222.89
08 03 2018 10:10,3573.99,13.54,3600.00,221.94
08 03 2018 10:20,3408.29,12.11,3538.00,220.34
08 03 2018 10:30,2252.59,9.31,2347.10,229.10
08 03 2018 10:40,2036.14,8.94,2106.17,237.02
08 03 2018 10:50,2912.86,10.82,3204.26,244.18
08 03 2018 11:00,2254.68,9.14,2235.75,243.80
08 03 2018 11:10,2689.97,10.03,2810.62,247.83
08 03 2018 11:20,2159.26,8.90,2082.05,245.90
08 03 2018 11:30,1460.49,7.76,1395.74,241.44
08 03 2018 11:40,950.07,6.79,924.64,236.74
08 03 2018 11:50,1698.31,8.34,1730.97,243.73
08 03 2018 12:00,3257.64,11.27,3358.85,252.18
08 03 2018 12:10,3032.21,10.73,3170.47,269.06
08 03 2018 12:20,2939.61,10.38,3005.46,260.35
08 03 2018 12:30,2852.26,10.35,2993.28,254.65
08 03 2018 12:40,3104.32,10.88,3226.97,256.41
08 03 2018 12:50,2920.23,10.42,3027.95,256.29
08 03 2018 13:00,2345.61,9.46,2440.55,259.10
08 03 2018 13:10,2752.05,10.07,2836.22,258.00
08 03 2018 13:20,3209.45,11.37,3388.37,259.94
08 03 2018 13:30,3037.48,10.98,3263.66,260.36
08 03 2018 13:40,2862.81,10.63,3127.55,259.19
08 03 2018 13:50,2408.65,9.63,2537.59,259.34
08 03 2018 14:00,2502.62,10.01,2798.04,264.28
08 03 2018 14:10,1690.04,8.31,1710.13,265.20
08 03 2018 14:20,1820.82,8.53,1845.34,266.67
08 03 2018 14:30,2084.72,9.12,2222.44,268.52
08 03 2018 14:40,2094.87,9.12,2219.77,270.93
08 03 2018 14:50,2477.79,9.83,2680.74,273.06
08 03 2018 15:00,2107.85,9.09,2200.01,272.54
08 03 2018 15:10,2239.97,9.47,2452.23,270.60
08 03 2018 15:20,1580.50,8.05,1561.07,267.52
08 03 2018 15:30,2095.55,9.08,2193.08,263.88
08 03 2018 15:40,1523.43,7.96,1506.89,262.89
08 03 2018 15:50,1057.45,7.10,1060.45,273.06
08 03 2018 16:00,941.12,6.74,901.47,276.83
08 03 2018 16:10,812.37,6.48,798.21,288.31
08 03 2018 16:20,1270.71,7.78,1408.38,296.40
08 03 2018 16:30,945.74,7.02,1025.97,298.58
08 03 2018 16:40,532.30,5.61,501.22,293.65
08 03 2018 16:50,672.28,6.29,725.65,291.83
08 03 2018 17:00,887.58,6.83,939.77,292.63
08 03 2018 17:10,909.80,7.01,1020.62,298.17
08 03 2018 17:20,772.67,6.62,852.96,296.85
08 03 2018 17:30,554.89,5.85,574.84,294.05
08 03 2018 17:40,590.03,6.16,678.95,298.36
08 03 2018 17:50,520.35,5.77,550.52,295.53
08 03 2018 18:00,338.74,5.28,407.14,291.54
08 03 2018 18:10,305.61,5.12,366.06,285.46
08 03 2018 18:20,59.24,3.43,44.81,278.02
08 03 2018 18:30,89.84,3.80,92.80,266.22
08 03 2018 18:40,142.87,4.23,166.90,272.92
08 03 2018 18:50,162.04,4.38,197.32,270.15
08 03 2018 19:00,158.15,4.39,199.34,268.37
08 03 2018 19:10,349.49,5.35,427.59,270.87
08 03 2018 19:20,316.42,5.27,406.50,275.60
08 03 2018 19:30,176.35,4.44,209.85,270.54
08 03 2018 19:40,184.28,4.55,233.14,260.29
08 03 2018 19:50,190.99,4.63,249.88,259.50
08 03 2018 20:00,206.47,4.75,276.15,254.50
08 03 2018 20:10,136.61,4.31,183.66,248.85
08 03 2018 20:20,170.76,4.46,214.37,245.52
08 03 2018 20:30,148.72,4.14,149.35,252.00
08 03 2018 20:40,127.32,4.06,134.47,253.36
08 03 2018 20:50,91.89,3.70,77.56,251.17
08 03 2018 21:00,83.58,3.84,98.81,255.90
08 03 2018 21:10,120.73,4.14,149.15,249.85
08 03 2018 21:20,28.94,3.34,36.07,248.39
08 03 2018 21:30,86.77,3.99,126.61,248.10
08 03 2018 21:40,38.19,3.70,77.09,248.09
08 03 2018 21:50,2.89,2.65,0.00,250.08
08 03 2018 22:00,0.00,2.49,0.00,251.54
08 03 2018 22:10,0.00,1.61,0.00,280.12
08 03 2018 22:20,0.00,1.76,0.00,287.15
08 03 2018 22:30,0.00,1.81,0.00,299.33
08 03 2018 22:40,0.00,2.32,0.00,287.99
08 03 2018 22:50,0.00,2.50,0.00,281.93
08 03 2018 23:00,0.00,3.27,30.16,282.76
08 03 2018 23:10,0.00,3.44,45.79,283.54
08 03 2018 23:20,0.00,3.98,124.42,291.74
08 03 2018 23:30,18.28,3.53,55.62,299.48
08 03 2018 23:40,17.05,3.44,45.36,311.79
08 03 2018 23:50,5.98,3.17,23.95,322.46
09 03 2018 00:00,0.00,3.50,52.43,340.00
09 03 2018 00:10,0.00,3.01,16.21,349.56
09 03 2018 00:20,0.00,3.09,19.43,347.47
09 03 2018 00:30,0.00,3.25,28.87,333.98
09 03 2018 00:40,0.00,2.95,0.00,320.04
09 03 2018 00:50,0.00,3.28,30.97,317.41
09 03 2018 01:00,0.00,3.53,55.37,328.62
09 03 2018 01:10,0.00,3.20,25.50,324.00
09 03 2018 01:20,0.00,3.23,27.71,321.23
09 03 2018 01:30,0.00,3.20,25.84,308.03
09 03 2018 01:40,0.00,3.38,39.30,308.46
09 03 2018 01:50,0.00,4.08,137.77,304.50
09 03 2018 02:00,69.57,4.12,146.19,303.93
09 03 2018 02:10,11.92,3.08,19.29,298.93
09 03 2018 02:20,0.00,2.92,0.00,307.64
09 03 2018 02:30,0.00,3.25,29.26,322.74
09 03 2018 02:40,0.00,2.68,0.00,323.81
09 03 2018 02:50,0.00,3.07,18.58,340.00
09 03 2018 03:00,0.00,3.54,57.06,339.30
09 03 2018 03:10,0.00,3.53,55.66,337.38
09 03 2018 03:20,0.00,3.77,88.53,336.94
09 03 2018 03:30,0.00,3.08,19.07,345.84
09 03 2018 03:40,0.00,1.43,0.00,343.61
09 03 2018 03:50,0.00,1.74,0.00,343.04
09 03 2018 04:00,0.00,2.21,0.00,357.11
09 03 2018 04:10,0.00,2.21,0.00,349.19
09 03 2018 04:20,0.00,2.47,0.00,350.74
09 03 2018 04:30,0.00,2.12,0.00,3.07
09 03 2018 04:40,0.00,1.63,0.00,18.99
09 03 2018 04:50,0.00,3.02,16.72,3.07
09 03 2018 05:00,0.00,2.68,0.00,10.13
09 03 2018 05:10,0.00,2.33,0.00,32.34
09 03 2018 05:20,0.00,2.66,0.00,18.39
09 03 2018 05:30,0.00,4.26,173.10,3.71
09 03 2018 05:40,0.00,4.16,153.01,2.96
09 03 2018 05:50,0.00,3.48,50.06,5.07
09 03 2018 06:00,0.00,2.70,0.00,18.14
09 03 2018 06:10,0.00,2.10,0.00,16.81
09 03 2018 06:20,0.00,1.76,0.00,11.56
09 03 2018 06:30,0.00,1.18,0.00,5.47
09 03 2018 06:40,0.00,0.46,0.00,26.72
09 03 2018 06:50,0.00,0.38,0.00,285.07
09 03 2018 07:00,0.00,0.67,0.00,321.84
09 03 2018 07:10,0.00,1.01,0.00,29.60
09 03 2018 07:20,0.00,1.85,0.00,22.08
09 03 2018 07:30,0.00,0.68,0.00,13.65
09 03 2018 07:40,0.00,0.48,0.00,23.93
09 03 2018 07:50,0.00,1.07,0.00,269.32
09 03 2018 08:00,0.00,0.69,0.00,257.58
09 03 2018 08:10,0.00,0.79,0.00,275.88
09 03 2018 08:20,0.00,2.75,0.00,245.00
09 03 2018 08:30,0.00,1.81,0.00,237.99
09 03 2018 08:40,0.00,1.58,0.00,216.52
09 03 2018 08:50,0.00,1.97,0.00,200.82
09 03 2018 09:00,0.00,2.45,0.00,174.32
09 03 2018 09:10,0.00,1.58,0.00,164.09
09 03 2018 09:20,0.00,1.42,0.00,166.31
09 03 2018 09:30,0.00,2.47,0.00,162.31
09 03 2018 09:40,0.00,2.57,0.00,171.64
09 03 2018 09:50,0.00,3.82,95.23,167.15
09 03 2018 10:00,0.00,3.36,38.07,159.60
09 03 2018 10:10,0.00,3.03,16.96,163.51
09 03 2018 10:20,0.00,3.00,0.00,170.55
09 03 2018 10:30,0.00,3.43,44.42,169.46
09 03 2018 10:40,0.00,3.15,22.58,150.84
09 03 2018 10:50,0.00,2.81,0.00,157.19
09 03 2018 11:00,0.00,2.66,0.00,162.31
09 03 2018 11:10,0.00,2.43,0.00,164.74
09 03 2018 11:20,0.00,2.26,0.00,204.67
09 03 2018 11:30,0.00,3.04,17.23,194.43
09 03 2018 11:40,0.00,3.47,48.49,175.97
09 03 2018 11:50,0.00,2.52,0.00,193.05
09 03 2018 12:00,0.00,2.41,0.00,212.13
09 03 2018 12:10,0.00,2.57,0.00,231.77
09 03 2018 12:20,0.00,2.22,0.00,195.76
09 03 2018 12:30,0.00,1.71,0.00,223.64
09 03 2018 12:40,0.00,2.61,0.00,245.04
09 03 2018 12:50,0.00,2.75,0.00,240.24
09 03 2018 13:00,0.00,1.94,0.00,237.56
09 03 2018 13:10,0.00,2.52,0.00,231.81
09 03 2018 13:20,0.00,2.21,0.00,215.76
09 03 2018 13:30,0.00,2.59,0.00,232.62
09 03 2018 13:40,0.00,2.61,0.00,192.23
09 03 2018 13:50,0.00,1.72,0.00,199.73
09 03 2018 14:00,0.00,2.87,0.00,211.60
09 03 2018 14:10,0.00,2.34,0.00,210.85
09 03 2018 14:20,0.00,2.70,0.00,216.96
09 03 2018 14:30,0.00,3.09,19.59,202.76
09 03 2018 14:40,0.00,3.08,19.24,212.53
09 03 2018 14:50,0.00,2.04,0.00,245.18
09 03 2018 15:00,0.00,0.79,0.00,257.24
09 03 2018 15:10,0.00,0.80,0.00,255.26
09 03 2018 15:20,0.00,0.60,0.00,319.74
09 03 2018 15:30,0.00,0.85,0.00,303.12
09 03 2018 15:40,0.00,1.45,0.00,332.89
09 03 2018 15:50,0.00,1.28,0.00,334.49
09 03 2018 16:00,0.00,1.58,0.00,345.68
09 03 2018 16:10,0.00,1.45,0.00,347.61
09 03 2018 16:20,0.00,1.28,0.00,335.65
09 03 2018 16:30,0.00,2.04,0.00,344.82
09 03 2018 16:40,0.00,1.15,0.00,337.15
09 03 2018 16:50,0.00,0.97,0.00,316.66
09 03 2018 17:00,0.00,1.15,0.00,335.51
09 03 2018 17:10,0.00,1.79,0.00,353.58
09 03 2018 17:20,0.00,1.97,0.00,355.91
09 03 2018 17:30,0.00,2.45,0.00,1.99
09 03 2018 17:40,0.00,2.02,0.00,345.24
09 03 2018 17:50,0.00,1.71,0.00,305.15
09 03 2018 18:00,0.00,2.77,0.00,300.51
09 03 2018 18:10,0.00,3.61,64.99,323.06
09 03 2018 18:20,0.00,3.54,56.25,329.67
09 03 2018 18:30,0.00,4.11,144.45,327.84
09 03 2018 18:40,0.00,4.50,221.16,323.24
09 03 2018 18:50,180.72,4.72,270.95,315.06
09 03 2018 19:00,98.56,4.06,135.04,319.18
09 03 2018 19:10,178.47,4.48,216.86,316.98
09 03 2018 19:20,242.54,4.78,284.14,315.95
09 03 2018 19:30,190.84,4.56,234.34,315.82
09 03 2018 19:40,251.83,4.86,303.01,315.90
09 03 2018 19:50,314.91,5.12,365.90,315.10
09 03 2018 20:00,218.95,4.81,291.55,317.84
09 03 2018 20:10,106.44,4.19,159.70,315.10
09 03 2018 20:20,72.04,3.92,113.77,315.25
09 03 2018 20:30,10.20,3.15,22.82,313.87
09 03 2018 20:40,0.00,3.49,50.91,325.77
09 03 2018 20:50,0.00,3.15,22.44,325.42
09 03 2018 21:00,0.00,3.16,23.03,328.33
09 03 2018 21:10,0.00,3.61,65.05,337.45
09 03 2018 21:20,0.00,3.23,27.48,340.34
09 03 2018 21:30,0.00,2.40,0.00,341.60
09 03 2018 21:40,0.00,3.00,16.05,351.74
09 03 2018 21:50,0.00,3.69,76.22,356.57
09 03 2018 22:00,0.00,3.38,39.41,356.19
09 03 2018 22:10,0.00,3.41,42.18,351.38
09 03 2018 22:20,0.00,3.37,38.54,349.28
09 03 2018 22:30,0.00,3.70,77.49,350.78
09 03 2018 22:40,0.00,3.93,115.59,355.96
09 03 2018 22:50,0.00,3.54,56.57,352.61
09 03 2018 23:00,0.00,3.83,97.80,350.59
09 03 2018 23:10,0.00,3.70,77.64,348.14
09 03 2018 23:20,0.00,3.71,78.51,348.06
09 03 2018 23:30,0.00,3.74,83.97,350.90
09 03 2018 23:40,0.00,4.41,203.43,355.36
09 03 2018 23:50,17.08,4.29,178.70,358.11
10 03 2018 00:00,84.54,4.05,131.44,359.44
10 03 2018 00:10,69.34,3.93,114.84,4.70
10 03 2018 00:20,34.60,3.61,65.38,8.12
10 03 2018 00:30,6.24,3.19,24.95,15.01
10 03 2018 00:40,0.00,2.98,0.00,28.70
10 03 2018 00:50,0.00,2.86,0.00,31.93
10 03 2018 01:00,0.00,2.79,0.00,33.77
10 03 2018 01:10,0.00,2.85,0.00,40.35
10 03 2018 01:20,0.00,2.69,0.00,40.96
10 03 2018 01:30,0.00,2.88,0.00,39.24
10 03 2018 01:40,0.00,2.83,0.00,38.34
10 03 2018 01:50,0.00,2.91,0.00,45.18
10 03 2018 02:00,0.00,3.26,29.63,44.88
10 03 2018 02:10,0.00,3.33,35.36,43.21
10 03 2018 02:20,0.00,3.47,48.27,39.61
10 03 2018 02:30,0.00,3.71,78.34,38.34
10 03 2018 02:40,0.00,4.19,158.15,39.62
10 03 2018 02:50,0.00,4.19,159.59,44.21
10 03 2018 03:00,0.00,3.95,119.15,45.85
10 03 2018 03:10,0.00,3.69,75.57,47.57
10 03 2018 03:20,0.00,3.63,67.90,53.12
10 03 2018 03:30,0.00,3.53,55.90,51.37
10 03 2018 03:40,0.00,3.31,33.56,49.13
10 03 2018 03:50,0.00,3.89,107.83,57.91
10 03 2018 04:00,0.00,3.44,45.30,57.67
10 03 2018 04:10,0.00,3.75,85.16,60.13
10 03 2018 04:20,0.00,3.68,74.52,59.75
10 03 2018 04:30,0.00,3.51,53.45,65.07
10 03 2018 04:40,0.00,3.15,22.57,68.52
10 03 2018 04:50,0.00,3.08,19.25,74.74
10 03 2018 05:00,0.00,3.29,32.38,69.57
10 03 2018 05:10,0.00,3.78,89.85,63.36
10 03 2018 05:20,0.00,3.28,31.52,63.52
10 03 2018 05:30,0.00,3.22,27.17,112.42
10 03 2018 05:40,0.00,3.28,31.48,115.88
10 03 2018 05:50,0.00,3.20,25.69,89.11
10 03 2018 06:00,0.00,2.98,0.00,86.09
10 03 2018 06:10,0.00,2.79,0.00,92.54
10 03 2018 06:20,0.00,1.62,0.00,5.85
10 03 2018 06:30,0.00,0.90,0.00,54.85
10 03 2018 06:40,0.00,0.86,0.00,67.67
10 03 2018 06:50,0.00,1.62,0.00,75.71
10 03 2018 07:00,0.00,2.36,0.00,0.00
10 03 2018 07:20,0.00,2.99,0.00,0.00
10 03 2018 07:30,0.00,3.06,18.13,0.00
10 03 2018 07:40,0.00,3.23,27.66,93.12
10 03 2018 07:50,0.00,2.13,0.00,84.68
10 03 2018 08:00,0.00,2.46,0.00,85.26
10 03 2018 08:10,0.00,3.23,27.60,80.01
10 03 2018 08:20,0.00,3.18,24.25,88.26
10 03 2018 08:30,0.00,3.03,17.10,82.58
10 03 2018 08:40,0.00,2.83,0.00,79.63
10 03 2018 08:50,0.00,2.55,0.00,69.92
10 03 2018 09:00,0.00,2.78,0.00,66.85
10 03 2018 09:10,0.00,2.91,0.00,52.92
10 03 2018 09:20,0.00,2.04,0.00,34.08
10 03 2018 09:30,0.00,2.15,0.00,43.22
10 03 2018 09:40,0.00,2.09,0.00,64.83
10 03 2018 09:50,0.00,2.08,0.00,58.43
10 03 2018 10:00,0.00,2.21,0.00,58.42
10 03 2018 10:10,0.00,2.25,0.00,56.99
10 03 2018 10:20,0.00,2.69,0.00,46.81
10 03 2018 10:30,0.00,1.87,0.00,23.78
10 03 2018 10:40,0.00,2.05,0.00,67.03
10 03 2018 10:50,0.00,2.15,0.00,60.37
10 03 2018 11:00,0.00,2.21,0.00,30.83
10 03 2018 11:10,0.00,2.59,0.00,26.75
10 03 2018 11:20,0.00,2.20,0.00,29.42
10 03 2018 11:30,0.00,2.22,0.00,45.09
10 03 2018 11:40,0.00,1.54,0.00,77.01
10 03 2018 11:50,0.00,1.26,0.00,82.70
10 03 2018 12:00,0.00,1.82,0.00,104.89
10 03 2018 12:10,0.00,1.87,0.00,51.07
10 03 2018 12:20,0.00,1.35,0.00,54.65
10 03 2018 12:30,0.00,2.13,0.00,41.35
10 03 2018 12:40,0.00,1.85,0.00,47.32
10 03 2018 12:50,0.00,0.95,0.00,126.13
10 03 2018 13:00,0.00,1.06,0.00,91.70
10 03 2018 13:10,0.00,1.98,0.00,38.37
10 03 2018 13:20,0.00,1.84,0.00,31.51
10 03 2018 13:30,0.00,1.29,0.00,22.57
10 03 2018 13:40,0.00,2.20,0.00,33.90
10 03 2018 13:50,0.00,2.21,0.00,45.71
10 03 2018 14:00,0.00,1.13,0.00,67.97
10 03 2018 14:10,0.00,2.02,0.00,209.47
10 03 2018 14:20,0.00,0.90,0.00,224.95
10 03 2018 14:30,0.00,2.20,0.00,246.16
10 03 2018 14:40,0.00,3.08,19.25,220.72
10 03 2018 14:50,0.00,2.13,0.00,236.55
10 03 2018 15:00,0.00,2.88,0.00,224.87
10 03 2018 15:10,0.00,2.63,0.00,228.57
10 03 2018 15:20,0.00,2.66,0.00,229.01
10 03 2018 15:30,0.00,3.60,64.35,219.84
10 03 2018 15:40,0.00,4.39,199.44,214.89
10 03 2018 15:50,143.88,4.84,297.43,218.40
10 03 2018 16:00,271.98,5.16,377.27,216.17
10 03 2018 16:10,277.31,5.04,346.40,221.68
10 03 2018 16:20,345.93,5.42,446.19,219.63
10 03 2018 16:30,344.42,5.48,462.80,215.19
10 03 2018 16:40,305.59,5.28,407.45,218.01
10 03 2018 16:50,323.02,5.30,414.61,221.65
10 03 2018 17:00,303.26,5.12,366.52,227.68
10 03 2018 17:10,299.65,5.16,375.87,231.66
10 03 2018 17:20,277.73,5.04,345.29,231.32
10 03 2018 17:30,196.61,4.62,248.33,229.80
10 03 2018 17:40,329.39,5.37,431.75,227.87
10 03 2018 17:50,436.36,5.85,576.18,225.26
10 03 2018 18:00,639.74,6.47,796.04,223.20
10 03 2018 18:10,758.20,6.85,951.82,224.11
10 03 2018 18:20,754.19,6.77,913.62,226.20
10 03 2018 18:30,689.52,6.57,834.11,229.17
10 03 2018 18:40,784.58,6.88,960.98,227.01
10 03 2018 18:50,686.01,6.60,846.28,227.72
10 03 2018 19:00,571.88,6.15,674.84,228.00
10 03 2018 19:10,459.50,5.70,529.38,231.80
10 03 2018 19:20,429.73,5.63,506.64,231.69
10 03 2018 19:30,339.59,5.14,371.52,236.60
